nohup: ignoring input

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0 | loss: 112.456645:   0%|          | 0/1000 [07:26<?, ?it/s]
Epoch 97 | loss: 1.580747:  10%|▉         | 98/1000 [13:23:59<116:58:52, 466.89s/it]
Epoch 98 | loss: 1.578682:  10%|▉         | 98/1000 [13:31:48<116:58:52, 466.89s/it]
Epoch 98 | loss: 1.578682:  10%|▉         | 99/1000 [13:31:48<116:57:35, 467.32s/it]
Epoch 99 | loss: 1.579422:  10%|▉         | 99/1000 [13:39:28<116:57:35, 467.32s/it]
Epoch 99 | loss: 1.579422:  10%|█         | 100/1000 [13:39:28<116:19:35, 465.31s/it]
Epoch 100 | loss: 1.581294:  10%|█         | 100/1000 [13:47:22<116:19:35, 465.31s/it]
Epoch 100 | loss: 1.581294:  10%|█         | 101/1000 [13:47:22<116:52:04, 467.99s/it]
Epoch 101 | loss: 1.562344:  10%|█         | 101/1000 [13:55:04<116:52:04, 467.99s/it]
Epoch 101 | loss: 1.562344:  10%|█         | 102/1000 [13:55:04<116:14:40, 466.01s/it]
Epoch 102 | loss: 1.553555:  10%|█         | 102/1000 [14:02:53<116:14:40, 466.01s/it]
Epoch 102 | loss: 1.553555:  10%|█         | 103/1000 [14:02:53<116:19:09, 466.83s/it]
Epoch 103 | loss: 1.560822:  10%|█         | 103/1000 [14:10:41<116:19:09, 466.83s/it]
Epoch 103 | loss: 1.560822:  10%|█         | 104/1000 [14:10:41<116:18:43, 467.33s/it]
Epoch 104 | loss: 1.536659:  10%|█         | 104/1000 [14:18:27<116:18:43, 467.33s/it]
Epoch 104 | loss: 1.536659:  10%|█         | 105/1000 [14:18:27<116:03:24, 466.82s/it]
Epoch 105 | loss: 1.543648:  10%|█         | 105/1000 [14:26:14<116:03:24, 466.82s/it]
Epoch 105 | loss: 1.543648:  11%|█         | 106/1000 [14:26:14<115:59:41, 467.09s/it]
Epoch 106 | loss: 1.531308:  11%|█         | 106/1000 [14:33:56<115:59:41, 467.09s/it]
Epoch 106 | loss: 1.531308:  11%|█         | 107/1000 [14:33:56<115:26:33, 465.39s/it]
Epoch 107 | loss: 1.533663:  11%|█         | 107/1000 [14:41:39<115:26:33, 465.39s/it]
Epoch 107 | loss: 1.533663:  11%|█         | 108/1000 [14:41:39<115:07:58, 464.66s/it]
Epoch 108 | loss: 1.537591:  11%|█         | 108/1000 [14:49:28<115:07:58, 464.66s/it]
Epoch 108 | loss: 1.537591:  11%|█         | 109/1000 [14:49:28<115:21:51, 466.12s/it]
Epoch 109 | loss: 1.521946:  11%|█         | 109/1000 [14:57:14<115:21:51, 466.12s/it]
Epoch 109 | loss: 1.521946:  11%|█         | 110/1000 [14:57:14<115:11:45, 465.96s/it]
Epoch 110 | loss: 1.515849:  11%|█         | 110/1000 [15:04:58<115:11:45, 465.96s/it]
Epoch 110 | loss: 1.515849:  11%|█         | 111/1000 [15:04:58<114:56:53, 465.48s/it]
Epoch 111 | loss: 1.529103:  11%|█         | 111/1000 [15:12:46<114:56:53, 465.48s/it]
Epoch 111 | loss: 1.529103:  11%|█         | 112/1000 [15:12:46<115:01:04, 466.29s/it]
Epoch 112 | loss: 1.506123:  11%|█         | 112/1000 [15:20:32<115:01:04, 466.29s/it]
Epoch 112 | loss: 1.506123:  11%|█▏        | 113/1000 [15:20:32<114:50:44, 466.12s/it]
Epoch 113 | loss: 1.520459:  11%|█▏        | 113/1000 [15:28:16<114:50:44, 466.12s/it]
Epoch 113 | loss: 1.520459:  11%|█▏        | 114/1000 [15:28:16<114:31:18, 465.33s/it]
Epoch 114 | loss: 1.511209:  11%|█▏        | 114/1000 [15:36:05<114:31:18, 465.33s/it]
Epoch 114 | loss: 1.511209:  12%|█▏        | 115/1000 [15:36:05<114:39:38, 466.42s/it]
Epoch 115 | loss: 1.500114:  12%|█▏        | 115/1000 [15:43:53<114:39:38, 466.42s/it]
Epoch 115 | loss: 1.500114:  12%|█▏        | 116/1000 [15:43:53<114:42:13, 467.12s/it]
Epoch 116 | loss: 1.496925:  12%|█▏        | 116/1000 [15:51:37<114:42:13, 467.12s/it]
